"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Press_Pass","Sw_Pass","Crs_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Ground_Height","Low_Height","High_Height","Left_Body","Right_Body","Head_Body","TI_Body","Other_Body","Cmp_Outcomes","Off_Outcomes","Out_Outcomes","Int_Outcomes","Blocks_Outcomes","Url","TI_Pass"
"340",2019,"RB Leipzig","Bundesliga","opponent",23,34,17217,15316,1901,524,40,3075,490,343,134,18,18,3,10544,2554,4119,4904,9797,1037,845,281,12868,125,368,306,485,"https://fbref.com/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats",NA
"341",2019,"Real Madrid","La Liga","team",27,38,24065,22187,1878,600,74,3518,894,603,218,12,24,16,17763,2921,3381,6319,15830,647,735,318,20684,95,281,306,523,"https://fbref.com/en/squads/53a2f082/2018-2019/Real-Madrid-Stats",NA
"342",2019,"Real Madrid","La Liga","opponent",27,38,15980,14259,1721,514,41,2117,489,358,151,18,25,5,10450,2251,3279,4816,9319,690,655,236,12627,80,344,315,442,"https://fbref.com/en/squads/53a2f082/2018-2019/Real-Madrid-Stats",NA
"343",2019,"Real Sociedad","La Liga","team",30,38,18446,16468,1978,595,38,3013,587,402,177,26,24,4,12261,2518,3667,5958,10199,842,841,207,14700,80,333,269,473,"https://fbref.com/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats",NA
"344",2019,"Real Sociedad","La Liga","opponent",30,38,17538,15669,1869,540,34,2752,612,571,183,16,29,6,10748,2518,4272,5237,10065,822,779,220,13496,58,353,321,496,"https://fbref.com/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats",NA
"345",2019,"Reims","Ligue 1","team",27,38,15559,13697,1862,487,30,2470,501,394,164,17,18,11,9576,2402,3581,5766,7556,801,844,190,11618,73,383,269,445,"https://fbref.com/en/squads/7fdd64e0/2018-2019/Reims-Stats",NA
"346",2019,"Reims","Ligue 1","opponent",27,38,20509,18482,2027,540,23,3355,605,507,212,31,25,7,14176,2569,3764,5457,12625,858,902,271,16522,33,344,334,470,"https://fbref.com/en/squads/7fdd64e0/2018-2019/Reims-Stats",NA
"347",2019,"Rennes","Ligue 1","team",28,38,17791,15901,1890,481,37,3052,595,454,190,32,10,6,12177,2255,3359,4093,11571,706,855,225,14207,59,392,286,464,"https://fbref.com/en/squads/b3072e00/2018-2019/Rennes-Stats",NA
"348",2019,"Rennes","Ligue 1","opponent",28,38,17470,15530,1940,510,24,3147,570,484,167,29,22,9,11443,2335,3692,5165,10143,716,855,246,13778,38,346,269,422,"https://fbref.com/en/squads/b3072e00/2018-2019/Rennes-Stats",NA
"349",2019,"Roma","Serie A","team",26,38,19067,17191,1876,494,49,3239,574,589,224,23,35,3,12635,2764,3668,5319,11467,801,775,283,15367,42,347,318,432,"https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats",NA
"350",2019,"Roma","Serie A","opponent",26,38,18230,16370,1860,468,60,2897,479,470,218,25,24,11,12165,2330,3735,5391,10853,671,722,277,14378,113,338,315,404,"https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats",NA
"351",2019,"Saint-Étienne","Ligue 1","team",29,38,19136,17171,1965,504,40,3147,560,485,218,26,32,10,12980,2623,3533,4901,12064,751,850,230,15174,61,368,274,485,"https://fbref.com/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats",NA
"352",2019,"Saint-Étienne","Ligue 1","opponent",29,38,17331,15465,1866,484,60,2925,490,403,173,23,20,3,11353,2334,3644,4829,10159,887,821,272,13497,66,388,295,425,"https://fbref.com/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats",NA
"353",2019,"Sampdoria","Serie A","team",24,38,21150,19273,1877,616,43,3162,556,463,167,31,13,5,15031,2708,3411,6607,12435,806,695,315,17188,66,321,422,515,"https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats",NA
"354",2019,"Sampdoria","Serie A","opponent",24,38,17340,15454,1886,531,39,2900,708,515,203,20,19,10,10880,2248,4212,5028,10238,728,748,258,13465,111,296,219,487,"https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats",NA
"355",2019,"Sassuolo","Serie A","team",29,38,20036,18102,1934,617,34,2812,493,413,186,19,31,11,14320,2375,3341,7051,11161,556,723,253,16500,65,333,318,480,"https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats",NA
"356",2019,"Sassuolo","Serie A","opponent",29,38,17276,15341,1935,549,39,2498,527,491,225,36,26,2,11452,2236,3588,4934,10395,650,751,244,13699,94,268,283,400,"https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats",NA
"357",2019,"Schalke 04","Bundesliga","team",32,34,14433,12773,1660,442,18,2149,449,304,154,5,39,6,8927,2063,3443,4371,7977,827,726,214,10901,69,311,251,372,"https://fbref.com/en/squads/c539e393/2018-2019/Schalke-04-Stats",NA
"358",2019,"Schalke 04","Bundesliga","opponent",32,34,17580,15811,1769,485,33,2832,534,368,158,17,27,5,11798,2428,3354,5325,10033,911,766,259,13923,35,287,275,458,"https://fbref.com/en/squads/c539e393/2018-2019/Schalke-04-Stats",NA
"359",2019,"Sevilla","La Liga","team",27,38,18654,16747,1907,552,40,3478,630,587,221,34,25,12,11896,2848,3910,5399,10967,924,756,276,14612,95,351,329,537,"https://fbref.com/en/squads/ad2be733/2018-2019/Sevilla-Stats",NA
"360",2019,"Sevilla","La Liga","opponent",27,38,17193,15244,1949,591,36,2604,523,423,175,14,26,8,10697,2623,3873,4905,9945,908,764,229,13365,84,311,279,411,"https://fbref.com/en/squads/ad2be733/2018-2019/Sevilla-Stats",NA
"361",2019,"Southampton","Premier League","team",30,38,15938,14145,1793,409,39,2495,493,407,193,90,61,20,9452,2288,4198,3373,10078,946,800,184,11609,49,411,410,469,"https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats",NA
"362",2019,"Southampton","Premier League","opponent",30,38,20806,18721,2085,462,33,3133,602,494,214,71,67,24,13548,2929,4329,5535,12473,936,1007,235,16285,83,362,557,545,"https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats",NA
"363",2019,"SPAL","Serie A","team",28,38,17861,15894,1967,643,16,2999,436,552,194,24,21,5,11966,2322,3573,5053,10766,732,705,257,14319,32,347,266,456,"https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats",NA
"364",2019,"SPAL","Serie A","opponent",28,38,17780,15905,1875,485,48,2707,545,456,220,23,36,7,11789,2422,3569,5051,10668,701,769,245,14133,86,304,310,455,"https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats",NA
"365",2019,"Strasbourg","Ligue 1","team",26,38,18663,16763,1900,441,26,3306,845,440,156,15,15,8,12246,2588,3829,5541,10818,718,883,310,14802,41,396,249,509,"https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats",NA
"366",2019,"Strasbourg","Ligue 1","opponent",26,38,18571,16713,1858,496,31,2820,519,447,187,25,18,6,12872,2321,3378,5088,11270,767,836,266,14921,45,328,334,399,"https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats",NA
"367",2019,"Stuttgart","Bundesliga","team",26,34,15160,13403,1757,466,25,2305,449,444,169,23,20,7,9098,2347,3715,4812,8061,964,720,203,11309,57,340,212,411,"https://fbref.com/en/squads/598bc722/2018-2019/Stuttgart-Stats",NA
"368",2019,"Stuttgart","Bundesliga","opponent",26,34,18122,16422,1700,398,45,2765,574,412,194,13,35,4,12042,2584,3496,5017,10753,967,783,256,14367,60,317,270,430,"https://fbref.com/en/squads/598bc722/2018-2019/Stuttgart-Stats",NA
"369",2019,"Torino","Serie A","team",25,38,17023,15055,1968,607,20,2588,625,622,174,17,17,1,10149,2364,4510,4105,10306,992,791,230,12929,66,406,234,458,"https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats",NA
"370",2019,"Torino","Serie A","opponent",25,38,16282,14098,2184,643,39,2820,534,461,213,22,22,4,9325,2700,4257,4492,9197,918,905,263,11942,44,359,370,569,"https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats",NA
"371",2019,"Tottenham","Premier League","team",28,38,22736,20864,1872,462,35,3037,615,467,194,54,73,8,16112,2688,3936,6266,14125,811,853,267,18757,66,319,497,524,"https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats",NA
"372",2019,"Tottenham","Premier League","opponent",28,38,15797,14012,1785,429,54,2253,624,438,187,76,50,19,9364,2218,4215,4311,9156,822,769,218,11886,99,321,417,432,"https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats",NA
"373",2019,"Toulouse","Ligue 1","team",29,38,16950,15026,1924,510,23,2938,432,428,158,24,23,5,10668,2420,3862,4863,9765,819,804,257,12939,63,392,327,408,"https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats",NA
"374",2019,"Toulouse","Ligue 1","opponent",29,38,18477,16483,1994,556,54,2876,582,533,195,21,14,4,11993,2330,4154,5390,10628,896,914,257,14375,62,413,290,489,"https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats",NA
"375",2019,"Udinese","Serie A","team",31,38,15160,13289,1871,498,24,2469,528,366,162,14,34,3,9361,2176,3623,3762,9338,685,716,228,11534,50,321,245,412,"https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats",NA
"376",2019,"Udinese","Serie A","opponent",31,38,20709,18760,1949,515,32,3060,568,590,255,40,36,10,14192,2677,3840,5946,12436,876,800,278,16853,33,327,327,518,"https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats",NA
"377",2019,"Valencia","La Liga","team",25,38,17600,15759,1841,562,44,2542,613,501,195,14,23,8,11563,2612,3425,4382,11057,837,713,268,13821,64,341,341,467,"https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats",NA
"378",2019,"Valencia","La Liga","opponent",25,38,20342,18553,1789,483,18,2808,603,558,172,28,26,9,14036,2573,3733,5936,12257,779,734,247,16543,58,347,333,470,"https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats",NA
"379",2019,"Valladolid","La Liga","team",28,38,16196,14261,1935,569,12,2391,596,501,200,23,26,10,9738,2400,4058,4022,10020,805,731,255,12161,84,368,251,479,"https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats",NA
"380",2019,"Valladolid","La Liga","opponent",28,38,18455,16548,1907,568,41,2644,590,540,196,18,27,9,12126,2489,3840,5453,10568,967,763,229,14698,58,347,303,485,"https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats",NA
"381",2019,"Villarreal","La Liga","team",26,38,17509,15718,1791,491,41,2523,560,433,167,22,30,5,11397,2454,3658,5782,9590,809,746,217,13853,91,310,323,455,"https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats",NA
"382",2019,"Villarreal","La Liga","opponent",26,38,18976,17056,1920,569,51,3234,748,588,215,26,26,12,12504,2587,3885,5531,11270,823,766,202,15265,67,337,290,412,"https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats",NA
"383",2019,"Watford","Premier League","team",25,38,16917,15092,1825,488,28,2797,503,425,176,72,56,2,10093,2610,4214,4587,9893,867,756,217,12723,78,290,514,452,"https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats",NA
"384",2019,"Watford","Premier League","opponent",25,38,19357,17545,1812,492,62,3253,654,530,209,75,64,19,12481,2690,4186,5285,11608,915,762,224,15158,106,331,471,481,"https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats",NA
"385",2019,"Werder Bremen","Bundesliga","team",24,34,18269,16549,1720,445,35,2749,548,458,166,27,15,2,12206,2612,3451,6369,9681,910,720,259,14504,35,326,318,494,"https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats",NA
"386",2019,"Werder Bremen","Bundesliga","opponent",24,34,16707,15027,1680,448,45,3002,634,431,181,21,30,20,10781,2184,3742,4865,9685,851,702,233,12948,97,336,286,428,"https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats",NA
"387",2019,"West Ham","Premier League","team",26,38,17950,16037,1913,507,38,2848,568,439,187,70,80,5,11490,2637,3823,5236,10478,691,820,250,13960,67,347,462,503,"https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats",NA
"388",2019,"West Ham","Premier League","opponent",26,38,19352,17623,1729,374,63,2839,553,524,206,67,84,13,13028,2502,3822,5191,11878,766,792,265,15375,115,331,552,490,"https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats",NA
"389",2019,"Wolfsburg","Bundesliga","team",25,34,17041,15295,1746,480,31,2693,822,461,173,19,26,4,10756,2356,3929,6483,8291,905,737,285,13200,58,419,284,450,"https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats",NA
"390",2019,"Wolfsburg","Bundesliga","opponent",25,34,15040,13275,1765,391,20,2697,441,437,201,22,26,1,9278,2222,3540,4308,8555,825,799,211,11328,35,330,283,446,"https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats",NA
"391",2019,"Wolves","Premier League","team",21,38,18117,16339,1778,366,25,3072,729,464,194,48,75,9,11021,2808,4288,3469,12124,931,842,202,14105,66,390,473,436,"https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats",NA
"392",2019,"Wolves","Premier League","opponent",21,38,20863,18972,1891,456,22,2778,558,417,190,69,54,13,14297,2671,3895,5828,12615,778,874,234,16779,42,368,459,488,"https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats",NA
"393",2020,"Alavés","La Liga","team",32,38,13753,11751,2002,544,25,2598,458,373,136,42,51,11,6874,2348,4531,4294,6628,1070,876,203,9724,58,408,199,385,"https://fbref.com/en/squads/8d6fd021/2019-2020/Alaves-Stats",NA
"394",2020,"Alavés","La Liga","opponent",32,38,19824,17805,2019,634,51,3102,751,486,176,61,59,9,12104,3279,4441,5696,11454,1031,907,250,15810,80,429,204,456,"https://fbref.com/en/squads/8d6fd021/2019-2020/Alaves-Stats",NA
"395",2020,"Amiens","Ligue 1","team",27,28,12663,11208,1455,351,20,2230,353,297,107,46,30,6,7759,1988,2916,3950,6993,522,667,169,9777,31,263,216,336,"https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats",NA
"396",2020,"Amiens","Ligue 1","opponent",27,28,15224,13771,1453,420,19,2677,476,379,140,57,54,9,9822,2380,3022,3784,9595,589,664,214,12277,20,283,261,358,"https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats",NA
"397",2020,"Angers","Ligue 1","team",26,28,13346,11917,1429,357,25,2066,378,355,146,39,83,15,8445,2088,2813,4679,7075,473,643,185,10616,24,224,241,337,"https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats",NA
"398",2020,"Angers","Ligue 1","opponent",26,28,16188,14872,1316,348,29,2747,431,291,112,53,37,10,11606,2120,2462,4698,9990,403,575,238,13503,27,257,227,361,"https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats",NA
"399",2020,"Arsenal","Premier League","team",29,38,19802,17930,1872,490,36,3510,528,478,231,66,75,36,13732,2777,3293,6362,11512,608,753,286,16349,63,321,258,512,"https://fbref.com/en/squads/18bb7c10/2019-2020/Arsenal-Stats",NA
"400",2020,"Arsenal","Premier League","opponent",29,38,17221,15434,1787,466,26,3279,568,501,230,78,68,38,10876,2610,3735,4693,10474,676,739,230,13754,43,316,236,458,"https://fbref.com/en/squads/18bb7c10/2019-2020/Arsenal-Stats",NA
"401",2020,"Aston Villa","Premier League","team",28,38,15353,13360,1993,558,20,2717,590,492,200,106,37,13,8757,2527,4069,5444,7695,697,788,253,11530,60,379,218,402,"https://fbref.com/en/squads/8602292d/2019-2020/Aston-Villa-Stats",NA
"402",2020,"Aston Villa","Premier League","opponent",28,38,19746,17868,1878,481,43,3234,640,577,242,91,106,6,12624,3047,4075,4952,12469,719,801,277,15965,36,322,248,517,"https://fbref.com/en/squads/8602292d/2019-2020/Aston-Villa-Stats",NA
"403",2020,"Atalanta","Serie A","team",30,38,21650,19792,1858,574,50,3290,562,486,248,69,116,31,15276,2960,3414,6428,13169,665,713,282,18078,39,320,272,487,"https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats",NA
"404",2020,"Atalanta","Serie A","opponent",30,38,16295,14369,1926,548,40,2814,410,327,121,41,38,8,9785,2637,3873,4757,9548,588,741,272,12593,51,262,243,476,"https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats",NA
"405",2020,"Athletic Club","La Liga","team",26,38,16607,14664,1943,518,30,2732,652,474,178,60,63,22,9260,3033,4314,4000,9898,929,874,277,12589,70,437,210,417,"https://fbref.com/en/squads/2b390eca/2019-2020/Athletic-Club-Stats",NA
"406",2020,"Athletic Club","La Liga","opponent",26,38,17844,15828,2016,569,35,2947,594,497,173,63,62,6,10619,2843,4382,5045,10149,986,877,260,13725,64,395,228,469,"https://fbref.com/en/squads/2b390eca/2019-2020/Athletic-Club-Stats",NA
"407",2020,"Atlético Madrid","La Liga","team",30,38,17595,15679,1916,514,49,2731,429,420,183,46,86,20,10695,2609,4291,4090,10967,914,836,226,13709,100,314,222,420,"https://fbref.com/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats",NA
"408",2020,"Atlético Madrid","La Liga","opponent",30,38,19036,17052,1984,603,19,2612,753,471,180,58,69,9,11703,3029,4304,5496,11016,979,771,273,15024,28,391,213,532,"https://fbref.com/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats",NA
"409",2020,"Augsburg","Bundesliga","team",28,34,12212,10465,1747,443,36,2242,420,285,133,39,55,24,6265,2321,3626,2948,7139,710,772,226,8618,71,325,213,437,"https://fbref.com/en/squads/0cdc4311/2019-2020/Augsburg-Stats",NA
"410",2020,"Augsburg","Bundesliga","opponent",28,34,20139,18320,1819,431,54,3152,584,465,173,53,94,13,13227,3056,3856,5296,12365,864,886,294,16423,61,329,277,431,"https://fbref.com/en/squads/0cdc4311/2019-2020/Augsburg-Stats",NA
"411",2020,"Barcelona","La Liga","team",28,38,28212,26484,1728,576,109,3916,571,362,185,90,30,3,21537,3652,3023,10123,16258,640,637,307,24981,78,259,419,509,"https://fbref.com/en/squads/206d90db/2019-2020/Barcelona-Stats",NA
"412",2020,"Barcelona","La Liga","opponent",28,38,14218,12648,1570,472,24,2102,481,398,137,45,47,6,8763,2203,3252,3971,8610,554,566,222,11013,63,295,235,401,"https://fbref.com/en/squads/206d90db/2019-2020/Barcelona-Stats",NA
"413",2020,"Bayern Munich","Bundesliga","team",29,34,24240,22533,1707,444,67,3599,703,648,239,72,84,35,17276,3477,3487,6844,15299,707,769,323,20739,68,316,352,488,"https://fbref.com/en/squads/054efa67/2019-2020/Bayern-Munich-Stats",NA
"414",2020,"Bayern Munich","Bundesliga","opponent",29,34,13154,11540,1614,378,26,2379,365,282,102,32,51,7,7310,2437,3407,3714,7626,595,599,307,9779,78,305,209,375,"https://fbref.com/en/squads/054efa67/2019-2020/Bayern-Munich-Stats",NA
"415",2020,"Betis","La Liga","team",27,38,19618,17546,2072,701,35,3058,632,454,185,53,50,9,13183,2895,3540,7646,9874,674,802,275,16291,67,336,222,463,"https://fbref.com/en/squads/fc536746/2019-2020/Real-Betis-Stats",NA
"416",2020,"Betis","La Liga","opponent",27,38,15349,13483,1866,521,33,2612,557,498,202,63,71,21,8939,2522,3888,4472,8786,661,739,236,11741,115,396,199,418,"https://fbref.com/en/squads/fc536746/2019-2020/Real-Betis-Stats",NA
"417",2020,"Bologna","Serie A","team",31,38,18276,16296,1980,618,37,2905,503,468,228,131,26,23,12220,2500,3556,4700,11420,692,737,302,14641,77,344,274,494,"https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats",NA
"418",2020,"Bologna","Serie A","opponent",31,38,16722,14625,2097,650,44,3428,485,452,186,68,67,8,10199,2756,3767,4858,9776,577,814,250,12998,51,289,252,511,"https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats",NA
"419",2020,"Bordeaux","Ligue 1","team",26,28,14986,13606,1380,393,22,2851,364,234,137,60,44,23,10567,1787,2632,3217,10278,488,543,161,12356,35,241,221,295,"https://fbref.com/en/squads/123f3efe/2019-2020/Bordeaux-Stats",NA
"420",2020,"Bordeaux","Ligue 1","opponent",26,28,12945,11535,1410,400,32,2453,410,377,165,67,66,13,8131,2050,2764,3902,7483,487,584,164,10148,34,253,222,317,"https://fbref.com/en/squads/123f3efe/2019-2020/Bordeaux-Stats",NA
"421",2020,"Bournemouth","Premier League","team",27,38,15973,14132,1841,456,47,3017,355,398,194,92,55,16,9058,2918,3997,4711,8799,888,791,253,11943,54,363,241,496,"https://fbref.com/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats",NA
"422",2020,"Bournemouth","Premier League","opponent",27,38,20748,18912,1836,413,48,3931,570,484,251,105,88,22,13146,3337,4265,5324,13058,761,844,221,16582,69,331,273,528,"https://fbref.com/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats",NA
"423",2020,"Brescia","Serie A","team",32,38,14650,12578,2072,649,17,2415,521,428,160,23,76,23,8448,2573,3629,3575,9086,557,781,321,11010,60,335,265,460,"https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats",NA
"424",2020,"Brescia","Serie A","opponent",32,38,21739,19853,1886,530,56,3339,752,623,242,86,85,30,14793,3023,3923,6443,13200,616,766,301,18200,46,311,241,503,"https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats",NA
"425",2020,"Brest","Ligue 1","team",24,28,13961,12482,1479,339,23,2409,499,374,115,56,30,5,8729,2323,2909,3434,8819,483,719,221,11090,29,275,226,340,"https://fbref.com/en/squads/fb08dbb3/2019-2020/Brest-Stats",NA
"426",2020,"Brest","Ligue 1","opponent",24,28,14204,12797,1407,337,34,2230,426,430,164,54,65,16,9313,2102,2789,4208,8401,491,594,185,11398,35,262,237,351,"https://fbref.com/en/squads/fb08dbb3/2019-2020/Brest-Stats",NA
"427",2020,"Brighton","Premier League","team",25,38,19549,17758,1791,397,29,3508,644,492,178,65,66,31,12239,3308,4002,3985,13135,792,849,339,15696,66,372,308,507,"https://fbref.com/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats",NA
"428",2020,"Brighton","Premier League","opponent",25,38,18051,16193,1858,434,61,2958,626,443,204,87,58,23,11375,2800,3876,5238,10594,734,835,254,14228,63,343,288,469,"https://fbref.com/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats",NA
